host	path	repo	head	branch	kind	prior_verdict	notes
120	/home/reyerchu/_wt905	/home/reyerchu/vibe-ic	c66d970d7c1f9093025416df2cead31fd9ed0502	refs/heads/fix/issue-905-ic-level-layout-is-reported	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=444 nadd=444 ndel=614 rule=R2 issue=905
120	/home/reyerchu/_wt905_927	/home/reyerchu/vibe-ic	2a186e9f95bb057b95db8264b8b4a91d1ad418c7	refs/heads/fix/issue-927-eda-anchor-follows-latest	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=207 nadd=207 ndel=312 rule=R2 issue=927
120	/home/reyerchu/_wt_905move	/home/reyerchu/vibe-ic	f36510ba6380c978513acf97e9586859dea004e8	refs/heads/fix/905-selective-move	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=0 nadd=187 ndel=0 rule=R2 issue=905
120	/home/reyerchu/_wt_a1520	/home/reyerchu/vibe-ic	6305ab607efe70319ac598607005175bc439daf2	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=236 nadd=236 ndel=1978 rule=R2 issue=1520
120	/home/reyerchu/_wt_armA	/home/reyerchu/vibe-ic	ae4fac9bf600ec18cd4c1ad18216889655dafe03	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=123 nadd=123 ndel=913 rule=R2 issue=
120	/home/reyerchu/_wt_assembleB	/home/reyerchu/vibe-ic	d7da7c869ed943442162c26b008df7e1a0982f70	refs/heads/integrate/finishing-gates-B-20260810	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1580 nadd=19445 ndel=18130 rule=R2 issue=
120	/home/reyerchu/_wt_c2	/home/reyerchu/vibe-ic	43e4297882c66f09fb49b6e014c25506c17a19ea	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=2441 nadd=19013 ndel=13313 rule=R2 issue=
120	/home/reyerchu/_wt_c3	/home/reyerchu/vibe-ic	8c34838bac6541b4adcfebae21694ddddc93258b	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=2360 nadd=18933 ndel=12498 rule=R2 issue=
120	/home/reyerchu/_wt_citroute_head	/home/reyerchu/vibe-ic	54dadb4bcb0020fee419330f0fcd6b59066af1e8	refs/heads/gatekeeper/citation-routing-truth-split	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=0 nadd=9921 ndel=230 rule=R2 issue=
120	/home/reyerchu/_wt_ckwiring_fix	/home/reyerchu/vibe-ic	dcfc18bd0ce2b9ef51a415ea3bbd8528945935b1	refs/heads/fix/wire-three-orphan-checkers	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=134 nadd=134 ndel=2695 rule=R2 issue=
120	/home/reyerchu/_wt_compose	/home/reyerchu/vibe-ic	f3a384905ea93c5db3d3a707be6a8e00659c2eb5	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=331 nadd=331 ndel=5833 rule=R2 issue=
120	/home/reyerchu/_wt_f1386	/home/reyerchu/vibe-ic	da8d3eea4dc97d073fae8ecbe64af37925a5f412	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=23 nadd=23 ndel=264 rule=R2 issue=
120	/home/reyerchu/_wt_fix1431	/home/reyerchu/vibe-ic	d89548b98c3ce2ce80e5f0c723b57589df528681	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=14 nadd=14 ndel=14 rule=R2 issue=1431
120	/home/reyerchu/_wt_gband	/home/reyerchu/vibe-ic	a48c40c3f8f28b4d7a26df4705e4c06db65ce8b5	refs/heads/agent/gband-floorplan-seal-reserve	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=582 nadd=582 ndel=942 rule=R2 issue=
120	/home/reyerchu/_wt_hyghead	/home/reyerchu/vibe-ic	b5b53ba878620bdbd9b3c4dd5a42e82a5580afad	refs/heads/blastradius/905-927-combined	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=578 nadd=578 ndel=926 rule=R2 issue=905
120	/home/reyerchu/wt-i903	/home/reyerchu/vibe-ic	00ee87e7d0f28723df51fab4eb403749491e7b7a	refs/heads/fix/issue-903-device-flavour-election	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=616 nadd=616 ndel=1024 rule=R2 issue=903
120	/home/reyerchu/wt-i903-905-914	/home/reyerchu/vibe-ic	22b93e4657aa17dd973c15763766c6969f6e7f97	refs/heads/fix/issue-905-retire-ic-level-run-output	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=69 nadd=22193 ndel=4020 rule=R2 issue=905
120	/home/reyerchu/_wt_lmv	/home/reyerchu/vibe-ic	6e6b9e604efa8f04db42563574a8d53738ff68b6	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=370 nadd=370 ndel=4571 rule=L2 issue=
120	/home/reyerchu/_wt_n2	/home/reyerchu/vibe-ic	71ebf5645fd82bddae6a91ecf04d68886dcfcde7	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=23 nadd=23 ndel=264 rule=R2 issue=
120	/home/reyerchu/_wt_pair	/home/reyerchu/vibe-ic	3e8005f874b6f33d10d95759b315227957c245d8	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=128 nadd=128 ndel=1674 rule=L2 issue=
120	/home/reyerchu/_wt_r4_digest	/home/reyerchu/vibe-ic-repo	e3d6f4e5d9ceb1f2178eddde357c3b18feb8e1b2	refs/heads/capture/rtl-author-digest-handoff	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=175 nadd=175 ndel=5609 rule=R2 issue=
120	/home/reyerchu/_wt_r5_author	/home/reyerchu/vibe-ic-repo	c2c19ee1faae3f3a7c143a81348951cf1e28c27a	refs/heads/capture/rtl-author-knowledge-arrives-after-authoring	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=580 nadd=580 ndel=5701 rule=R2 issue=
120	/home/reyerchu/_wt_r5_stasta	/home/reyerchu/vibe-ic-repo	9287e8b35a03ab8956b2a808f29f6c3f9080425f	refs/heads/capture/phase3-signoff-sta-stale-cache	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1249 nadd=1249 ndel=16234 rule=R2 issue=
120	/home/reyerchu/_wt_spm_ihp_atpg	/home/reyerchu/vibe-ic-repo	499eb2d017cbcba621eb45730027e36910380d8a	refs/heads/capture/atpg-multifile-cell-model	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=143 nadd=143 ndel=1145 rule=R2 issue=
120	/home/reyerchu/_wt_spmpass	/home/reyerchu/vibe-ic	2cafc30cbb553ae2b1b74f8ae83854e9645784a3	refs/heads/agent/spmpass-combined	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1323 nadd=1323 ndel=1175 rule=R2 issue=
120	/home/reyerchu/_wt_union	/home/reyerchu/vibe-ic	dbe9bde9bbf4e7ab320b4525eb3475ec938a4ecf	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=200 nadd=200 ndel=15 rule=L2 issue=
120	/home/reyerchu/_wt_v1537	/home/reyerchu/vibe-ic	7d1a8e2fc668c170d02fafb10c5c21e65d13c8a1	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=60 nadd=60 ndel=537 rule=R2 issue=
120	/home/reyerchu/_wt_v1610	/home/reyerchu/vibe-ic	841f93a53e1a71a2427edacfacd8803ca5a95d83	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=117 nadd=16260 ndel=1889 rule=R2 issue=
120	/home/reyerchu/_wt_v1618	/home/reyerchu/vibe-ic	4a6aa19a569f3fa7fea56b8895a3c2a30e50c382	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=23 nadd=23 ndel=263 rule=R2 issue=
120	/home/reyerchu/_wt_x	/home/reyerchu/vibe-ic	5475faad9e37e5030bbf279d4f8de22bfa293f3c	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=49 nadd=49 ndel=2721 rule=L2 issue=
120	/tmp/claude-1000/-home-reyerchu-vibe-ic/cae97484-8cd7-4a28-80f8-0c7e0f17cfec/scratchpad/wt-gdrc	/home/reyerchu/vibe-ic	2dd7308678ad8d897d7ca34c77fb1eb06118bcaf	refs/heads/research/seal-ring-drc-origin	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=586 nadd=938 ndel=0 rule=R2 issue=
